ACCOUNT_ID,y_hat
21627,5024.268
27996,4196.4614
20014,5175.669
19704,2421.272
10422,13293.033
16387,611.5129
15360,4400.557
23039,4229.049
20298,3667.352
19583,3784.517
27402,5620.1025
7849,1510.4094
24925,4532.5835
27314,2810.832
16179,3978.3865
8,2805.8247
16484,12053.768
10213,22459.893
5899,4924.3145
8502,2306.7021
11089,4359.892
3129,2279.9722
1616,4239.6606
17126,5944.899
13550,2952.684
22779,6469.6313
21638,4241.3315
27798,18663.443
24458,4396.3022
26951,8521.189
4314,2467.8257
19549,3648.3076
3049,3481.7446
20182,2996.8237
29991,2772.7847
9691,13365.766
6818,11103.939
2838,2349.4612
25619,4064.2495
18858,3561.642
27617,5087.926
15782,5351.8584
19633,63.75603
23823,1363.7778
12908,4317.9946
27969,2530.9822
13294,6424.149
27146,2575.5034
1342,2439.624
17177,2550.4355
28049,3048.212
967,8996.08
85,2598.8115
25512,19695.629
2672,4828.863
8734,10897.432
1503,4818.472
11472,6424.932
18667,5005.7427
8495,7353.6333
18430,2435.2983
23346,2732.8315
6999,4808.608
18426,3005.2437
2639,14058.842
22883,8840.951
7020,3300.2964
11304,1900.0404
8094,2235.5771
24709,3998.293
1270,27.20725
27070,4117.2583
15740,1592.298
5092,7216.0195
22668,2439.2969
14160,2000.3276
15253,2389.1501
22155,5234.795
10702,1104.545
12233,10198.811
14462,4285.958
24744,6354.8364
7546,3951.401
22015,3016.1143
28908,13492.743
660,2601.7397
7540,2461.074
1512,3652.7878
29082,10588.018
1244,2954.4934
14290,1645.6774
28246,4309.406
19642,3224.423
27217,3597.3083
27189,2092.996
22598,3843.192
20064,106.52733
9070,5134.225
20849,31137.26
2957,4646.4683
9113,5705.099
17937,2347.4219
4675,17085.96
25675,3453.2988
17771,3423.499
6444,2562.1345
20790,9988.904
7605,4495.739
5730,4872.4497
16216,5051.4663
13320,4003.3064
4712,33969.49
24156,19728.488
6898,5964.577
20358,5759.739
14543,5064.281
14831,8788.263
4795,10149.075
7527,7280.2344
15459,4344.257
8257,18418.156
24893,4491.1855
16605,8018.9116
25279,3427.3994
24717,4801.378
14158,7955.556
15525,6118.5347
27918,4314.3813
24477,2367.9116
18577,7226.2915
24866,2417.8887
11628,14594.615
14028,4044.3176
22488,3916.2363
5152,4261.455
6623,2507.8496
2698,3240.71
20623,5648.364
8555,4673.603
13119,3308.3027
22068,5840.4907
29013,4365.931
4355,9637.067
4348,5223.8516
6473,3173.5552
24155,3445.7505
27870,3626.6284
5459,7566.4106
8472,3639.598
12957,3906.5571
16172,5418.5483
7564,25462.166
26588,3921.3318
2206,3213.189
13298,3896.899
14324,3004.7224
7312,6593.392
20359,6070.1187
782,4502.8286
20274,3138.0686
29215,5153.149
15170,14961.469
5692,11727.119
226,3996.998
1539,4431.624
12208,7144.7227
3702,3293.1895
2839,2742.0967
9579,4703.5806
132,12708.907
12685,92790.195
29939,305.62854
6763,3494.2346
6601,9274.254
2337,51079.062
24649,3290.6626
2089,17922.592
11422,6359.495
29972,8222.723
17877,3568.7573
29225,3741.8455
4000,6689.1646
8159,9416.595
3951,2454.2095
5010,7940.0986
10200,7210.0913
10988,5401.8906
27212,1125.9326
19308,4968.1006
23747,2501.9854
11813,3429.5608
23009,3779.2634
14410,371.0711
26608,7046.5776
15891,1959.631
21924,3074.706
4179,5556.931
4746,2657.5483
28608,725.6446
9051,7944.77
12865,4801.517
23341,5010.1567
12540,10092.662
283,4373.9155
13484,5125.1084
18604,3422.9475
29216,2333.1577
13265,2995.0195
26687,3966.5493
24425,3974.3696
231,3034.733
23536,2782.7627
19474,481.92792
10454,6089.8735
24139,2478.286
24177,4027.2827
24930,4622.7397
26714,5829.2363
2801,2028.9792
15380,3916.8657
22086,2524.0679
26460,3600.1792
18627,7185.0503
23968,54361.582
27650,3949.1458
20746,6268.6694
2808,6635.346
8290,13815.32
10040,3476.7886
12327,4312.1714
29303,6908.399
15669,2290.7358
15452,6502.9224
7389,4737.138
27653,4189.97
21424,5315.78
22050,3873.3577
14040,3428.8596
701,4133.3623
18993,6749.8394
5912,4531.1665
16660,3703.27
4105,3456.2637
22205,3524.205
8601,1789.6445
7085,2569.521
29400,3452.647
17017,3657.1843
14942,255.89781
3552,5181.478
23155,4287.707
26287,2405.1096
10346,3342.0913
29798,5637.3105
29715,36856.168
8287,4407.6885
23681,5890.162
3170,3686.3833
6538,4027.9731
27656,7938.7026
3776,5720.1816
16235,10055.08
16441,6318.9404
8080,4340.067
19378,980.0739
13082,3953.4004
12775,6260.7686
3611,5351.717
12711,3846.209
21447,37735.06
23177,10275.424
28241,3278.4556
4535,4223.6123
19953,1954.2388
12312,7724.3315
2700,3826.8853
12766,2534.769
2917,29500.184
1918,33552.035
16426,4930.0903
23741,6122.2285
5434,4221.611
18933,5352.742
22157,6497.5894
26860,4967.9214
26128,3064.6814
2224,2428.8096
11694,12107.32
8158,6973.7534
24858,2740.5864
8021,4818.975
1003,6666.1333
9307,5190.215
22197,11895.488
21196,3708.45
27930,5826.221
4558,3282.1443
4528,1782.8441
8207,4288.5835
28702,4366.225
8560,18835.46
19821,8129.1045
20981,2627.557
24244,3321.6426
24464,4692.5103
380,4479.844
24812,8679.756
809,7381.0874
8251,2245.5444
12254,5582.7886
355,10177.334
17505,2305.2383
29571,3488.6484
5746,6034.857
13263,6876.6606
9986,6085.3413
20950,107690.67
15972,2351.5527
21223,5253.005
14566,2883.955
11817,4542.304
13570,3438.043
3016,5432.5483
7856,6758.7217
8009,4122.3833
16691,2207.7812
22182,3274.9749
28133,7243.859
13574,5662.587
18383,3969.2734
16961,3177.3171
17292,6624.2617
4147,4324.5156
23333,9309.273
21173,2512.535
5359,4272.88
12187,7951.183
17808,4821.7134
20673,5525.3623
5453,4620.1177
10115,2929.787
12513,26544.857
18779,9117.682
25677,6572.87
13517,4323.5366
19499,3481.7808
27494,656.8081
14438,2519.179
18817,3576.7974
8456,2882.7642
22143,4724.9927
12188,3250.3281
1555,40096.03
29644,3173.5957
28376,8159.161
5617,3820.9385
12236,5558.2437
4141,4439.0386
15118,4404.9565
29662,3224.5059
21412,4007.7847
12284,3537.0156
13025,4162.015
3730,3265.9668
10932,922.98596
12095,4746.2476
22818,7427.1484
14038,5879.4526
15433,5632.325
29433,3315.5579
1504,3620.7021
22740,7151.03
24387,10055.482
1095,7985.2153
26734,4302.8315
1952,1951.5502
11629,3029.4612
10004,3423.6045
5307,3234.1565
5620,4584.402
14594,37.87659
4887,4534.3887
18115,8945.233
11436,5426.657
26335,4406.4526
16028,1552.1088
20852,5913.0693
23764,4922.485
634,2846.3276
20369,4307.7886
23670,8498.798
13022,3709.6367
15485,3383.4976
29815,3781.7058
22654,1096.5046
15217,5630.6147
2137,5867.2495
6710,3155.4944
18063,3638.9292
29008,5284.122
17578,1179.6243
1588,3092.4856
13466,15690.151
11468,2841.974
8821,4102.7974
21207,4712.3647
13124,2775.098
16114,9964.911
4246,3482.669
3447,19183.146
5460,2732.3403
14820,1530.1644
8404,3930.5598
13910,3524.5134
24393,3805.3027
14089,2904.782
27240,3187.5994
10622,7105.596
2956,1726.7626
21718,67316.26
4483,5428.514
19080,4179.8213
29561,4109.483
10961,4297.4937
9190,3964.4038
3604,60.63188
29474,13349.945
438,3151.5469
13909,3646.8428
20511,3875.0542
20880,5995.1616
26438,10441.145
12813,6217.9546
2850,5323.444
7869,5543.8555
8270,3410.0664
11838,9229.69
20073,3823.2593
16276,37778.15
4823,4205.4854
146,3833.139
17733,3235.0078
4520,3276.3586
22523,57178.65
6312,4319.173
13863,7010.0073
28995,3870.3682
3041,4775.31
23297,6479.7827
7777,3517.9917
6361,3687.2705
7843,5934.2393
13948,3622.2493
22726,4698.3735
27958,2922.187
16595,3583.9563
17281,3343.5264
9877,6939.141
21965,4467.383
1054,5229.097
25106,2549.3044
7887,4087.5435
5413,8050.351
11017,4460.7554
27051,2505.1873
7705,1382.3322
6234,2257.3877
16966,4794.9116
19360,4028.3164
2681,11396.148
24109,5771.3467
14078,7164.9077
201,4822.2134
20357,9724.455
25886,8441.102
9683,29132.346
6014,6595.8145
11078,4526.406
25366,6143.8584
3480,2414.805
19527,4378.8047
10533,5894.2505
29638,5041.7085
19622,4115.0815
2274,15014.386
1360,2703.9534
19797,5977.7017
24706,6186.718
25478,2857.2314
24769,2078.4272
28528,30722.314
26222,6616.4087
15405,4978.06
20923,1814.9474
5271,4197.1006
5038,5680.5063
15622,4315.807
8059,4894.8433
13101,1123.7892
21979,10871.636
12097,5943.1587
22701,3809.2312
15351,2910.48
9739,3986.1216
23089,5766.4824
23453,3460.5354
21944,4819.343
9046,4090.3838
3130,5546.3647
16856,6225.4395
22749,3387.567
8684,4520.927
9065,4160.932
19778,6169.149
26742,2440.6003
16883,4873.3804
22398,5699.0386
20551,4239.2026
24049,4130.783
14111,4284.501
13786,15261.546
51,5870.5513
26150,2040.6045
12098,7528.5737
21662,2256.566
22676,10539.986
28856,5067.03
7032,4120.3013
22559,2407.6846
21281,4352.1733
3401,23422.355
2687,16185.598
18685,11590.226
1283,4042.9995
19143,3912.761
7930,4463.5356
18265,7338.339
5691,1859.7915
29416,9161.553
10370,6199.8745
24790,2598.3557
13622,12344.872
28781,3868.295
3395,4342.395
11700,3088.875
9859,8553.016
10904,12660.211
9664,3594.9868
26181,4569.9897
493,6617.609
5621,3192.9014
23866,2376.9136
14155,3451.796
23413,3769.2634
1233,5558.0522
974,5211.209
20284,3530.3555
28427,3920.032
8849,9233.2705
12479,7213.5933
2926,9055.304
16138,2746.7388
25275,4129.5425
6720,4991.351
1892,13122.65
7113,30.353369
12116,5762.2354
29130,5077.995
27160,4508.859
21842,2464.9497
3451,11906.6455
11135,6019.7207
17980,7319.0684
6149,2668.0933
26316,4325.862
23197,4238.8804
3911,5424.737
6847,4775.3535
24459,2852.4172
27660,4190.398
13796,67831.34
27136,3789.5713
24449,3000.237
10204,1532.9828
3541,4367.659
4711,3090.6445
3066,2872.5269
27770,3705.6597
10769,32.25076
16364,4611.5967
12299,5844.167
3817,4690.6978
24395,3698.397
7685,2789.0698
7159,3331.7043
1044,7388.8184
14923,22123.463
6416,3019.2466
23593,3380.1982
22827,5837.7925
26775,4251.185
29074,10259.706
357,5797.1997
14274,4137.24
25992,5898.8354
12716,7637.91
23835,4874.975
18688,23001.182
27712,15508.061
97,5854.526
27933,3300.1511
23099,1798.2548
8104,5507.369
9050,4247.721
13686,26.682003
17391,1355.0486
26654,3828.6577
13592,2722.5989
28309,2677.4573
23254,18423.584
18934,3018.603
21869,4946.13
28942,5814.2417
20760,3306.7415
20044,3538.648
6202,8225.532
19354,7829.137
12010,5215.481
11419,4242.9097
9432,4865.4575
1170,4461.0864
18760,2286.2124
17750,5004.314
5566,4112.7915
2564,7667.046
1475,2861.7432
26402,3950.3806
23086,4901.6562
5739,2587.6982
15439,5797.594
19244,12149.203
23836,5362.0435
25331,2385.1436
15841,4450.5146
12148,7514.8027
4199,4928.3213
27533,19890.037
23060,3189.4336
15865,14136.115
19603,2753.9993
21433,3317.9814
27267,4713.942
6879,4725.7437
21232,3493.0942
5884,10819.765
16495,5122.054
1254,4010.1365
25422,4478.089
2922,3831.5708
3079,3383.4692
18690,19361.072
24251,459.8498
1033,9702.516
16343,3893.9492
12619,4746.8076
18413,6976.8247
2845,2966.8938
379,2420.1333
20315,2235.6782
2227,3773.6255
20066,16245.448
3241,3780.899
13611,2378.5747
1165,4656.1455
28093,2979.8672
4079,4285.654
8457,2379.8901
20158,72942.35
26646,4179.3477
2047,2549.0474
22229,72.95653
21284,2931.7383
22418,7392.5625
9372,703.71625
23518,5475.375
17367,6804.97
28248,3907.439
23202,9098.996
2948,3219.3748
3876,3030.9873
23607,7001.64
17552,4054.283
3466,5944.9966
1607,4292.6133
15284,25627.436
15563,4915.067
17584,4255.527
28777,2897.5415
29523,1902.9318
29455,6241.179
2493,3671.6404
10329,2510.537
4988,6165.919
25844,23377.055
19405,8057.931
8995,3785.6106
15176,45049.168
14800,3517.5933
6146,3866.147
20297,2801.3462
21950,6270.6436
14272,9789.617
20307,3360.1975
5373,6137.779
12981,2319.7156
9341,2716.2644
5953,5309.1084
25316,3387.0073
20440,43817.1
21244,27.897528
19602,2564.6433
3255,3750.0376
9378,4377.079
26195,2167.0417
22293,26415.455
27149,3275.628
1157,2532.8198
3663,4108.8726
13660,5629.879
9710,4328.6504
16005,5942.3477
16831,2556.3367
22234,1946.687
26665,8725.607
10749,4506.019
15184,7140.1104
29170,7178.8843
10745,4318.8335
21722,6763.08
14940,3626.502
8069,3528.7415
18534,8088.2617
20869,10302.894
23709,5108.961
10704,6419.969
1191,4559.2114
14805,3550.3108
11959,4021.1504
20441,13307.042
10338,4942.9224
12695,3797.0156
661,37473.793
18308,5258.958
24306,4047.0242
6145,6139.9526
27181,9576.718
18657,6008.613
25255,2844.7532
17423,3386.4092
13307,7787.998
29214,2887.0835
19620,3654.7793
28228,3018.4165
29319,3248.1455
18945,6301.2544
3945,8224.481
1138,2430.4272
8153,9742.5
29359,4896.468
27316,4107.9688
4835,3242.5088
7570,2778.7656
5029,15335.055
6031,4637.222
633,4067.994
16328,6676.8247
447,5573.31
28561,4387.031
5883,25129.941
18174,4479.9067
13629,3218.412
28215,4927.487
16808,2906.9478
752,3892.84
19550,6182.4272
12325,3531.9263
16481,5365.4224
16060,8924.705
26497,4433.092
8739,2401.4214
1819,3524.9492
8002,5387.8716
18842,5138.8413
16386,5180.2866
4231,3164.4497
3180,2502.7302
4015,5403.5054
22650,3698.6777
25630,2029.9839
26079,5346.296
15689,2914.4395
28831,3629.5972
27859,5778.181
13255,3073.3845
25167,4424.7915
5558,2611.6807
18529,3545.6863
13708,3960.593
17330,5909.9497
7098,8465.345
7603,3084.9863
1824,3054.8992
23017,4638.7637
9443,5928.7715
4091,3432.6094
28201,32210.77
3485,4557.7007
17452,7743.4043
24652,5828.1177
10403,4268.7397
29985,5719.488
21602,9200.149
2253,3787.801
7165,4383.9185
3128,8467.746
24625,21243.574
2529,9888.783
15573,7374.136
8918,4734.816
650,3721.3208
14142,3903.2656
8314,397.1748
291,4757.9976
1864,3324.8804
25434,3339.7424
2512,4874.9565
4955,3180.1575
2221,2381.083
6183,3060.012
29371,6013.2974
17606,3053.2124
28674,4238.173
13078,7244.6865
10491,5010.713
28387,8149.221
23794,4679.82
28537,3572.9917
11378,3925.6548
13285,5072.626
14253,3850.738
21659,4210.409
25190,4164.093
29335,1922.3276
17388,3302.9146
11655,3591.655
15000,7104.0625
3891,3345.5823
6324,4388.9604
22040,4446.1465
29243,3650.65
10655,4264.6753
4218,4217.105
7237,4662.8315
5171,3933.3857
27462,3041.518
2364,3209.4714
19059,5137.1333
15296,25725.3
28139,10419.451
28016,4036.5137
26474,6378.776
27412,2907.2964
3860,2432.2656
4971,13493.09
16217,3101.356
25003,2504.1626
14722,3516.8254
5079,3573.892
16575,2428.764
2881,6237.1846
27259,3236.4688
3761,3866.6716
17289,4548.5327
20213,7683.9497
17617,2931.407
6852,9191.332
22643,7865.78
353,3994.865
24843,2903.975
26709,3757.167
17018,7224.987
6115,15669.311
29156,3502.1504
9834,3542.3975
7338,3785.077
1056,1945.9175
27066,4096.891
10783,3236.591
5571,2027.6893
22433,3963.3533
26168,5400.657
6319,4636.1494
11207,3744.6257
19430,3944.9368
5751,3722.5083
12938,5622.176
15692,5677.23
823,2274.5413
3502,6892.438
13718,2554.934
7149,3925.7837
1388,4718.1084
9852,3990.5454
16904,5600.3745
15324,2592.5298
2608,6751.195
5853,7369.6255
10068,4549.312
20116,2605.5664
15234,2307.5994
28299,3770.5422
23864,2942.3184
21165,2886.4346
23471,6443.4624
22310,5696.7856
3067,8470.655
21324,4343.395
975,3440.6982
22002,7068.15
21525,9797.107
18303,2648.628
4895,5323.566
1023,3223.957
29512,17827.154
17891,6444.3687
16193,5831.3345
18790,6591.637
14662,3579.9744
18378,6469.9736
27765,2728.0762
22979,4425.804
9449,21254.83
26468,4710.4336
16995,3290.9207
2245,9980.307
8832,4300.7544
13189,5781.207
13019,5032.2275
10313,6736.757
27129,15379.088
11190,3956.3772
19239,2706.8257
13931,5011.8726
27489,17854.686
26049,67.260254
23448,2921.262
14420,3853.7437
28060,3045.537
15373,1962.6372
4311,2597.5996
15932,3984.287
23251,6028.165
404,4522.8345
26217,3850.0732
12257,4491.9062
17730,4174.617
9522,2666.375
10101,4325.555
2731,3691.749
23872,4245.8794
21909,2565.306
16942,5228.751
24675,2387.5972
3206,3136.539
7620,3352.2974
20416,96960.984
29904,3506.2593
20242,4136.026
28662,7144.341
29877,5243.6216
27538,2721.3623
15577,60.11336
24964,2439.8594
3463,40.82174
4461,9852.778
24309,3926.5059
4693,4273.2466
26642,37458.31
9499,4954.235
800,9199.287
17136,7859.7114
18998,4833.8315
19580,18946.477
28328,3693.6504
11298,4393.3784
12515,2982.4277
28439,9418.842
27556,2717.2388
14079,14494.887
16779,3998.287
2028,9581.943
5594,3134.0532
7247,3163.5696
3850,4352.4053
26559,16448.428
9243,11380.1875
24282,4903.811
22294,10667.137
2760,3044.4727
5993,2589.1802
11164,5062.4546
23211,16734.645
9355,3750.5032
11496,4503.576
7132,3795.1416
29107,8587.67
26292,4724.8994
19832,4792.3667
1891,5691.3076
1116,5766.8105
20229,3095.4329
5792,6034.4116
24486,3854.7778
780,1922.2089
8039,2024.8896
27671,5648.3857
19831,8065.4736
7449,5419.722
20256,2348.3767
25107,4105.902
21003,3850.225
16965,6263.222
15634,14259.823
13964,4029.4756
19731,4226.1113
2022,4726.7954
22289,10987.249
3769,4526.82
19486,4985.9404
6272,2207.475
2737,5350.933
8657,4221.8423
1769,7257.8423
21653,3692.5435
29442,3785.0176
22893,23336.553
10963,2250.3838
29649,7628.171
1692,6616.8726
16888,3416.1082
5917,3997.6245
21896,3614.0608
26343,5347.351
19230,3288.4658
6836,12855.314
25452,4868.2983
21981,14859.256
10395,3979.2346
9263,8645.819
25938,3864.3838
1984,5237.3647
22333,4421.248
26760,701.9357
297,3642.7053
17946,8891.388
26246,5822.391
1308,4487.8467
27548,3949.4336
24257,4023.0874
9501,5285.688
11946,9399.121
29364,3747.1018
12237,4071.8442
13246,4251.7114
2099,3235.0618
25556,3513.5864
28204,7775.685
2000,2954.8284
21056,2610.295
20699,2793.292
28162,42059.066
8529,4123.4077
10618,13965.582
7061,4968.8726
7591,4730.767
21681,17449.252
2946,3340.626
27542,9914.406
22948,2765.042
23273,3441.4492
28975,3665.785
9619,3289.7559
7272,5428.344
15898,2983.8022
20480,2767.1477
9212,4068.6934
3497,1866.0082
572,2417.755
11228,3290.165
1817,4989.5024
11112,3732.746
6587,13264.873
16326,2755.0977
20752,13647.94
21067,2771.5522
3984,5350.9165
16113,3939.0244
24749,4621.2725
4073,3972.8481
21848,7674.0913
23935,7271.2974
26773,5575.5894
11855,4382.4917
8958,8628.367
18361,4458.056
20457,3767.3315
5767,2855.871
3522,4738.2524
27751,3235.6006
4403,4102.554
9405,3168.9917
24124,4344.714
14232,3190.608
24511,3546.0562
25194,6456.7935
28123,4499.766
22538,3109.2432
18601,4019.1675
18557,2856.5698
13768,5091.77
19432,4390.3013
23637,6076.286
16993,5974.8706
23149,4511.737
26288,6993.868
6554,1876.6683
7769,11302.049
20165,5454.183
23704,3485.994
5661,5412.411
27544,9088.779
16505,5824.933
26777,6387.69
21077,6903.846
28506,45.63582
27639,3481.0818
3077,57533.637
17539,6994.2505
10415,3113.0513
17228,4009.8433
4863,9215.902
3986,5075.724
22970,21696.322
27606,27092.123
20152,3994.5361
6894,5955.877
24597,4445.3916
24133,3701.387
7025,3836.7385
2331,9008.765
28550,3571.739
29427,6083.644
26995,6334.3335
27557,3208.6616
4359,8506.156
24783,6353.402
2746,2343.0913
23474,3307.5132
5777,7362.9893
15860,5332.8145
11962,2636.4324
10644,4025.734
15006,1879.7781
21101,4300.526
25083,4410.647
10331,3008.4543
26355,37473.793
24818,5341.4165
21684,6564.845
7865,3413.2075
16303,9357.84
22971,3900.4973
14113,4641.6743
14417,2342.6729
15618,3415.3394
14300,2681.836
3948,2998.6309
15578,14934.156
21609,9454.86
20696,7958.863
12238,4292.598
24315,8955.477
7363,21496.066
16009,3316.1401
2903,2882.2305
23788,3334.9893
29734,3357.1504
22576,4059.2954
17333,2600.479
11446,3752.728
13339,2720.8953
13943,3686.2913
8797,3010.0637
10330,2299.5476
28321,4621.15
17492,3445.4697
17481,2491.4497
13936,7388.8794
29299,2912.2842
28488,3311.6414
23772,5437.7085
17138,3351.8882
25633,3374.163
25225,2310.6794
21268,10324.695
28055,4786.779
18570,2657.972
24412,7078.0034
24713,3972.099
66,6596.029
23748,10085.684
10778,25778.584
12259,7438.4536
289,3861.4453
16199,4080.2434
25848,591.1511
22858,4325.2056
26446,2465.5356
19450,27.219471
19043,4810.606
20812,6841.342
17935,5754.1895
16399,4008.5955
4194,2713.1968
23332,2445.0913
20645,64529.48
27282,37.425026
8462,3513.257
23216,3180.7922
22837,1636.8563
11121,4837.762
28479,3353.175
10593,3364.1074
28578,4111.1284
21715,3736.3433
1166,2985.66
17349,2677.4214
24654,5021.365
10724,11379.201
20966,2532.5115
4857,8077.0107
12322,1124.7545
29995,14938.018
25831,2711.2546
25653,3164.3005
26162,16585.834
9211,10434.727
8748,3325.2178
28311,3612.7778
8530,4552.2046
27850,3434.7998
23523,8171.001
990,6109.384
6810,6473.567
2821,2973.2166
4533,4647.2896
14441,2664.7026
12100,2531.0857
10236,4801.85
22386,2999.0122
1433,5152.9126
4120,4182.014
16190,4972.7373
11937,1558.5317
5329,2866.5488
28553,6882.4556
9304,1662.6407
5446,2092.7168
14334,4768.306
26103,4492.042
14584,2869.6465
12131,5061.934
15857,5074.972
1641,1976.7495
10502,3309.8506
20361,7108.5347
10588,2846.43
12191,6734.1753
74,2810.163
5987,8494.406
27914,2894.7456
1852,2337.5547
10180,4804.0044
27878,2612.8123
4150,5716.898
25624,8737.812
3737,4998.5796
11786,3909.402
11624,5869.1567
16063,3826.836
3884,9033.149
23531,2765.2563
3519,1523.4618
22254,18392.002
1774,3987.5693
17869,5522.1714
8956,6380.012
27662,2931.3472
28196,6196.7905
25834,5649.7544
24402,7237.65
14459,6800.136
15271,10384.523
7455,7013.9
29114,3784.2358
2443,9397.212
17103,5690.508
24745,3173.441
22475,5639.7607
26981,5893.839
9360,4161.545
11775,3933.3794
17313,2247.178
12915,4503.3755
18317,2417.477
24207,4994.0464
5168,8438.619
22208,2807.0132
28814,2606.32
13021,3720.255
18056,12643.623
8163,8035.9
11616,3091.1663
568,4121.14
27540,7210.3735
25286,2878.377
17579,3758.3452
24863,9265.964
20739,11873.756
9951,3014.4448
10053,3809.2314
28212,4059.3599
13184,4808.302
29246,8175.478
10381,3177.8394
13684,7513.2363
24609,1752.9469
18193,13361.941
7528,2593.2793
27714,4709.393
21189,4478.2
25637,5653.564
2143,128.53271
16611,4204.582
7037,2845.7322
9415,3507.4978
15553,2980.6462
27882,4781.729
27838,4397.308
3652,12923.457
14236,4124.4976
10107,7289.2095
17075,2650.811
21390,4768.9272
24729,5225.7993
18338,8175.2944
15206,5611.168
29122,3822.182
11195,2097.1272
8033,7142.537
6162,2929.7847
27665,3628.81
6751,6344.4067
7718,3233.999
13305,9473.294
27743,3514.8384
23029,4129.2485
26776,14202.722
1391,6141.958
27285,4871.968
18516,4720.411
29048,7648.4136
4492,5507.531
19683,4882.4893
25117,3085.148
26171,7603.7954
6967,7764.073
10503,8434.508
4237,8054.7905
20125,3203.5796
26818,13167.85
10110,3060.4106
12159,1780.077
3364,9094.248
7660,7948.6353
6425,6321.569
19008,2803.8938
7252,4158.203
6855,4401.817
15417,33681.91
10834,2769.4595
7179,6304.0854
16833,4279.4136
14916,2915.6787
26298,3623.5818
124,3883.361
20427,5051.9253
13008,5617.797
7446,6535.2188
20431,5367.8926
18803,2407.0256
24102,2497.2378
15167,6597.6567
27899,4041.4436
3970,4984.31
675,3183.3916
16351,4909.3228
8896,1376.1405
8827,8998.363
20632,5119.738
6551,9076.166
147,2329.2183
16936,4217.7285
23237,3475.2617
3785,5022.731
8718,1706.0118
6841,5458.345
8783,6973.641
16333,2947.9624
19303,4717.2173
24621,4624.9272
9557,161.72836
13028,2124.11
4507,3932.199
7242,1687.0818
21727,15674.866
7627,4619.6934
8857,4247.3086
16111,6588.531
3468,3326.8228
12127,7314.566
17547,4736.799
3822,2716.06
24685,3960.2932
25137,6110.003
28286,3654.2112
25960,6971.168
5260,2702.794
10620,4466.979
18533,4956.384
13493,2567.1055
5282,2153.6382
19528,1744.7621
14056,3149.691
9840,16958.344
8208,3997.017
902,41575.926
29149,1385.1158
12231,4049.563
24088,4620.9224
15220,2690.136
16703,1910.5862
10003,4522.604
4166,4407.367
1935,3584.2373
8729,6490.483
17840,8452.936
17437,2406.2712
18727,11370.828
5783,6166.9946
20404,2925.8223
13116,5306.099
26280,3642.0884
15530,3921.928
29942,3787.114
5338,4263.428
27342,3347.4526
729,3681.7612
5175,5087.284
16408,3248.4814
23239,9033.526
22719,7547.231
2781,3341.9707
4666,3363.7827
5456,590.5253
4498,5441.0034
7897,6778.0366
3912,5320.236
22013,3133.6
29549,3744.5093
9670,6191.01
2382,3153.2432
20318,4929.518
93,2247.6995
18385,5929.47
9167,5520.1953
517,5111.9604
8007,5385.9595
10544,5040.0337
26594,4718.499
2184,5324.1035
17973,4660.0205
20039,3094.8242
21381,8176.011
443,6796.9443
24264,14733.972
2479,5590.562
18076,2692.7502
11162,5341.2915
21417,3928.122
12378,5706.5244
6891,5834.226
25631,3299.2532
9203,3675.7922
14430,3665.3335
4083,3758.727
11019,3456.6055
25078,4575.7925
11161,5506.379
24810,1638.8636
27596,6884.986
21972,5109.653
7114,4505.351
14840,54.18149
9681,5035.5767
25693,7373.9365
27397,3675.3604
6867,4639.934
14177,4665.488
12682,2561.458
4435,6118.812
25429,4417.96
24627,3934.1467
23058,2838.815
11948,4532.02
12128,2910.373
3474,4417.3677
25951,2999.1938
2345,5940.221
6299,3774.6199
24270,6214.8037
14733,8437.264
21405,4951.1675
8139,3482.5215
10601,12285.19
12027,121674.97
1167,4665.269
19990,3960.1807
29227,4538.775
8235,4253.3003
24801,4707.8623
6051,2928.1616
22610,3471.358
24978,3157.0767
17185,6366.232
18755,3381.7666
5838,4657.143
28310,1609.7311
18729,12074.78
17141,6886.5806
22035,4004.7969
17510,3912.6953
14161,38.750664
12383,48.68251
13770,16864.23
12453,3859.1443
29773,2458.9583
11415,1315.607
27752,3861.2585
26615,17383.137
19925,5989.546
7587,3789.2163
4901,5487.9604
19314,5660.479
14763,3969.3179
23323,5253.6123
19099,4619.5093
17033,3056.6768
16066,7225.8003
12336,4473.529
29383,4170.799
20662,4308.7974
16679,6692.28
2925,7482.3945
3568,5552.7197
10206,7424.346
22154,3361.7458
14022,4902.0815
23816,2450.2632
14168,2270.6233
24474,7074.589
19393,27251.707
542,10688.5625
6128,6667.596
1728,2788.4968
21834,4064.7124
22394,7397.408
5118,5809.4673
5093,45992.426
15794,9065.744
13620,5822.2554
12771,59149.39
2857,5329.2144
24249,2561.3494
5466,5839.4946
26515,5287.755
24344,4447.1455
18275,1197.899
6549,3092.2202
21384,2843.8367
26342,6866.8433
11791,7326.9023
19469,8653.314
17144,3941.0107
2936,5207.4673
28115,8908.123
18908,6351.851
13058,4040.9055
11191,4911.2446
8084,11341.221
11776,6252.722
9216,6766.8633
22669,4384.214
6271,4353.012
1366,3059.9958
2392,4737.039
19748,5758.3296
28842,2831.209
16271,3955.4258
19913,6550.1
8481,6248.9478
7261,5259.1753
18788,5926.1465
5886,5967.8306
16336,3650.3909
17071,3867.0066
10419,3680.6274
16403,3813.7363
20038,4124.294
14934,5088.3574
10564,1290.1174
