ACCOUNT_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|default.payment.next.month
7370|60000.0|1|2|2|53|0|0|0|0|0|0|62038.0|34845.0|33598.0|20904.0|18705.0|19345.0|1579.0|1998.0|1304.0|771.0|1045.0|433.0|0
8952|200000.0|2|3|1|32|0|0|0|0|0|0|132436.0|133530.0|137837.0|140609.0|141896.0|151082.0|4780.0|6459.0|6550.0|5106.0|11500.0|0.0|1
11516|360000.0|2|3|2|30|-1|0|0|-1|0|0|11816.0|19726.0|26374.0|9781.0|8719.0|18076.0|10000.0|13021.0|9781.0|0.0|10000.0|8752.0|0
26158|50000.0|2|2|1|29|0|0|0|0|0|0|49895.0|48434.0|47827.0|28935.0|28224.0|27547.0|1867.0|1521.0|1419.0|969.0|997.0|952.0|1
13038|490000.0|1|1|1|57|0|0|0|0|0|0|354782.0|348786.0|349958.0|340602.0|303047.0|331606.0|17035.0|20059.0|12943.0|15049.0|50017.0|20021.0|0
22951|170000.0|2|2|1|50|-1|-1|-1|-1|-1|-1|79210.0|660.0|15360.0|891.0|13460.0|32136.0|660.0|15360.0|891.0|13460.0|32136.0|0.0|0
12061|200000.0|1|3|2|28|0|0|0|0|0|0|54663.0|46147.0|44095.0|25454.0|17651.0|18994.0|11000.0|3000.0|3000.0|2000.0|3000.0|10000.0|0
9397|470000.0|1|3|1|47|0|0|0|0|0|0|163529.0|129341.0|106390.0|82181.0|79402.0|72121.0|4700.0|30002.0|20000.0|40000.0|35000.0|40000.0|0
20400|100000.0|2|3|1|50|0|0|0|0|0|2|36925.0|38324.0|39680.0|41687.0|43607.0|43739.0|2000.0|2000.0|2680.0|2600.0|1000.0|5261.0|1
13344|350000.0|1|1|1|70|0|0|0|0|0|0|100895.0|70244.0|64839.0|57583.0|45554.0|37063.0|3371.0|2089.0|3008.0|1300.0|1500.0|1372.0|0
1101|230000.0|1|1|2|29|0|0|2|2|0|0|41154.0|44121.0|43286.0|39215.0|39814.0|40437.0|4000.0|2500.0|0.0|3000.0|3000.0|5000.0|0
27740|250000.0|2|5|1|27|0|0|0|0|0|0|127786.0|60663.0|49181.0|34072.0|33419.0|33925.0|3729.0|1600.0|2000.0|1000.0|1100.0|900.0|0
2432|370000.0|1|2|1|34|-1|-1|-1|-1|0|-1|13854.0|3366.0|2671.0|13780.0|20652.0|10876.0|3382.0|2684.0|13795.0|10103.0|11020.0|10684.0|0
27237|200000.0|2|1|2|26|0|-1|-1|-1|-1|-1|6242.0|1776.0|3587.0|0.0|2160.0|900.0|1776.0|3598.0|0.0|2160.0|900.0|1850.0|0
15608|100000.0|2|1|2|23|-1|-1|-1|0|-1|-1|4357.0|1897.0|4153.0|2972.0|1990.0|1861.0|1901.0|4153.0|1000.0|1990.0|1861.0|0.0|0
29059|450000.0|2|2|2|34|-2|-2|-2|-2|-2|-2|3752.0|513.0|0.0|4376.0|0.0|0.0|513.0|0.0|4376.0|0.0|0.0|0.0|0
15002|70000.0|1|1|2|28|0|0|0|0|0|0|9214.0|10560.0|12071.0|12866.0|14644.0|16230.0|1500.0|2000.0|1000.0|2000.0|2000.0|3000.0|0
9100|370000.0|2|2|2|39|0|0|0|0|0|0|181221.0|180616.0|114073.0|57660.0|23093.0|18436.0|10073.0|6367.0|5100.0|2000.0|3000.0|3000.0|0
16967|150000.0|2|3|1|41|0|0|0|0|0|-2|20934.0|21364.0|21196.0|21715.0|0.0|0.0|1500.0|1500.0|1000.0|0.0|0.0|0.0|0
21409|500000.0|1|2|2|44|-2|-2|-1|0|0|-2|26697.0|26319.0|79424.0|77920.0|55625.0|30092.0|1131.0|150042.0|4790.0|3236.0|866.0|630.0|0
21788|50000.0|1|3|2|40|0|0|0|0|-1|0|50693.0|50019.0|36939.0|29500.0|19655.0|20067.0|1747.0|1515.0|3076.0|20693.0|679.0|653.0|0
14615|30000.0|2|3|2|25|0|0|0|0|0|0|20983.0|22636.0|24417.0|27020.0|28107.0|28727.0|2000.0|2500.0|3000.0|1500.0|1056.0|544.0|0
15499|50000.0|1|2|2|42|0|0|0|0|0|0|7217.0|8291.0|9649.0|10975.0|11292.0|11610.0|1200.0|1500.0|1500.0|500.0|500.0|500.0|0
6869|50000.0|1|3|0|50|0|0|0|0|0|0|9404.0|10745.0|12058.0|13256.0|14437.0|16985.0|1500.0|1500.0|1400.0|1400.0|2800.0|0.0|0
27929|80000.0|2|2|2|38|-1|-1|-1|0|0|0|390.0|390.0|3529.0|13207.0|13110.0|13116.0|390.0|3529.0|10207.0|500.0|600.0|3000.0|0
21017|200000.0|1|2|1|28|3|2|2|7|7|7|2443.0|2443.0|2443.0|2443.0|2443.0|2443.0|0.0|0.0|0.0|0.0|0.0|0.0|1
4337|50000.0|2|3|1|27|2|0|0|0|2|0|11275.0|37651.0|38498.0|40644.0|39731.0|35657.0|27234.0|1754.0|2900.0|0.0|1265.0|832.0|1
24299|150000.0|2|3|1|40|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|4095.0|0.0|0.0|0.0|0.0|4095.0|0.0|0
15655|50000.0|2|3|1|49|0|0|-2|-2|-2|-2|36325.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
28837|120000.0|1|2|1|39|0|0|0|2|2|2|93673.0|95590.0|101562.0|94307.0|89867.0|81617.0|4375.0|8485.0|524.0|6004.0|5.0|3073.0|0
16302|110000.0|1|2|1|51|0|0|0|0|0|0|54051.0|55126.0|57239.0|104353.0|48308.0|49693.0|1972.0|3000.0|49000.0|1569.0|2000.0|2000.0|1
4884|100000.0|2|1|2|29|2|2|2|2|2|2|74032.0|75557.0|76434.0|74611.0|79292.0|80945.0|3300.0|2700.0|0.0|5900.0|3100.0|0.0|0
21497|90000.0|1|2|2|27|0|0|2|0|0|0|49271.0|51425.0|47756.0|45977.0|43936.0|37142.0|3011.0|1207.0|1619.0|1576.0|1600.0|2000.0|0
18979|160000.0|1|2|2|34|2|2|2|2|2|2|73820.0|72341.0|76917.0|75370.0|81943.0|80203.0|0.0|5500.0|0.0|7500.0|0.0|2000.0|1
23121|290000.0|2|1|2|32|-2|-2|-2|-2|-1|0|0.0|5743.0|8809.0|0.0|7241.0|10289.0|5743.0|5000.0|0.0|7241.0|5000.0|5000.0|0
10826|210000.0|1|2|1|35|0|0|0|0|0|0|62809.0|64781.0|65847.0|46992.0|47073.0|47283.0|3018.0|2824.0|1757.0|1674.0|1717.0|1741.0|0
16593|250000.0|1|1|2|31|-2|-2|-2|-2|-2|-2|0.0|0.0|7066.0|0.0|0.0|0.0|0.0|7066.0|145.0|0.0|0.0|2758.0|0
6193|170000.0|1|3|1|48|2|-1|-1|0|-1|-1|316.0|316.0|632.0|316.0|466.0|316.0|316.0|632.0|0.0|466.0|316.0|0.0|0
16291|20000.0|1|2|2|21|0|0|0|0|-1|-1|20070.0|19278.0|3346.0|-780.0|780.0|2130.0|1072.0|1000.0|0.0|1560.0|2130.0|3680.0|0
4661|210000.0|1|2|1|35|-1|-1|-2|-2|-1|-1|5811.0|0.0|0.0|0.0|1243.0|0.0|0.0|0.0|0.0|1243.0|0.0|0.0|0
19281|390000.0|2|1|2|26|-2|-2|-2|-2|-2|-2|0.0|280.0|0.0|0.0|0.0|48425.0|280.0|0.0|0.0|0.0|48425.0|2000.0|0
28587|270000.0|2|2|1|27|0|0|0|2|0|0|24769.0|22546.0|21345.0|14852.0|18669.0|25175.0|4000.0|5000.0|0.0|10000.0|7000.0|2000.0|0
19764|330000.0|2|2|2|29|0|0|0|0|-1|-1|49549.0|133957.0|128212.0|79407.0|8875.0|49880.0|90000.0|3000.0|5000.0|8875.0|49880.0|519.0|0
29645|360000.0|2|2|1|29|1|-1|2|-1|-1|-1|0.0|828.0|414.0|414.0|414.0|414.0|1244.0|2.0|416.0|416.0|416.0|600.0|0
26434|30000.0|2|2|2|24|0|0|0|0|0|0|30767.0|28818.0|30411.0|28805.0|26895.0|27162.0|1600.0|2517.0|4006.0|2000.0|1000.0|1500.0|0
16696|70000.0|2|2|2|22|0|0|0|0|0|0|57889.0|33868.0|33390.0|26457.0|27165.0|27562.0|1592.0|1497.0|947.0|1134.0|1000.0|1021.0|0
19676|270000.0|2|3|1|35|0|0|0|-2|-1|0|60227.0|61650.0|0.0|248.0|163248.0|163412.0|3000.0|0.0|248.0|163000.0|5925.0|4782.0|0
3691|40000.0|1|2|1|40|1|2|0|0|0|0|34364.0|33512.0|34549.0|35572.0|36481.0|37889.0|0.0|1577.0|1600.0|1500.0|2000.0|2000.0|1
18919|260000.0|2|1|1|38|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
5019|260000.0|1|2|2|30|0|0|0|2|0|0|4640.0|5891.0|8840.0|8464.0|10068.0|10977.0|1500.0|4000.0|0.0|2000.0|1500.0|1000.0|0
8528|230000.0|2|2|1|49|1|-2|-2|-2|-2|-1|0.0|0.0|0.0|0.0|0.0|6946.0|0.0|0.0|0.0|0.0|6946.0|0.0|0
25510|500000.0|2|2|2|32|0|0|0|0|0|0|44462.0|37890.0|28527.0|27030.0|27454.0|30486.0|7000.0|7000.0|8000.0|10000.0|12000.0|2876.0|0
11905|80000.0|1|2|2|43|0|0|0|0|0|0|78144.0|78940.0|80238.0|50642.0|50533.0|50758.0|3318.0|3463.0|1600.0|1770.0|50000.0|1753.0|0
8461|190000.0|2|2|1|33|1|-2|-2|-2|-2|-2|-2500.0|-3000.0|-3000.0|-3000.0|-3000.0|-3000.0|0.0|0.0|0.0|0.0|0.0|0.0|0
24582|130000.0|1|3|2|54|2|0|0|0|0|0|98285.0|94075.0|92857.0|95351.0|95525.0|96980.0|4300.0|4300.0|7400.0|3600.0|4000.0|4000.0|0
10853|50000.0|2|2|2|35|0|0|0|0|0|0|48818.0|49796.0|50892.0|50769.0|48813.0|49874.0|2200.0|2200.0|1800.0|1900.0|2000.0|2000.0|0
26289|80000.0|2|3|1|54|0|0|0|0|0|0|55498.0|56368.0|42486.0|24500.0|28900.0|29400.0|2000.0|2000.0|1600.0|5000.0|1000.0|600.0|0
3434|500000.0|2|1|2|32|0|0|0|0|0|0|422713.0|406204.0|415664.0|423392.0|399250.0|362627.0|15000.0|16000.0|15000.0|14000.0|13180.0|14000.0|0
22408|500000.0|2|2|2|36|-1|-1|-1|0|0|0|339.0|0.0|28119.0|29698.0|32229.0|27912.0|0.0|28119.0|2000.0|3200.0|3000.0|785.0|0
2355|180000.0|1|2|2|29|0|0|0|0|0|0|98535.0|99196.0|98905.0|75576.0|59889.0|51422.0|3977.0|6516.0|1611.0|3000.0|7080.0|1132.0|0
12198|430000.0|2|1|2|38|0|0|0|0|0|0|41092.0|43095.0|44692.0|45648.0|47884.0|136701.0|3000.0|2300.0|2000.0|3000.0|90000.0|4000.0|0
24887|20000.0|1|2|2|44|1|2|0|0|0|0|6535.0|6285.0|7672.0|8390.0|9101.0|9796.0|0.0|1500.0|1000.0|1000.0|1000.0|1000.0|1
21888|140000.0|2|2|2|26|0|0|-1|-1|-1|0|8178.0|3776.0|3776.0|3776.0|4173.0|4287.0|1000.0|3776.0|3776.0|4173.0|1000.0|5049.0|0
29495|200000.0|2|2|1|30|0|0|2|0|0|0|33604.0|35706.0|34064.0|30519.0|26166.0|28097.0|3000.0|1500.0|2547.0|2500.0|2500.0|3500.0|0
11380|220000.0|1|2|2|30|-1|-1|2|-1|2|2|776.0|1552.0|776.0|221876.0|223986.0|204957.0|1552.0|0.0|221876.0|7500.0|4.0|10000.0|1
23560|380000.0|1|1|1|34|0|0|0|0|0|0|124486.0|106065.0|97979.0|100599.0|81087.0|82793.0|3563.0|3385.0|4074.0|2592.0|2696.0|3569.0|0
10612|340000.0|2|1|2|34|-1|-1|-1|0|0|0|1780.0|28620.0|66633.0|182856.0|166943.0|126445.0|28763.0|66652.0|123267.0|26207.0|948.0|52876.0|0
4171|160000.0|2|2|2|24|2|2|2|2|2|2|67018.0|67257.0|68939.0|72267.0|73602.0|75133.0|1900.0|3400.0|5100.0|2800.0|2900.0|2800.0|0
15514|150000.0|2|1|2|40|0|0|0|0|0|-1|145074.0|152179.0|149313.0|129768.0|136084.0|30312.0|11000.0|6000.0|40000.0|42000.0|34880.0|201277.0|0
4193|50000.0|2|3|1|26|1|2|0|0|0|0|48421.0|42779.0|34992.0|25916.0|27207.0|26192.0|0.0|1424.0|1500.0|1677.0|1500.0|1500.0|1
3848|210000.0|2|2|2|24|-2|-2|-2|-1|-1|-1|973.0|4197.0|1772.0|7293.0|1508.0|2498.0|4224.0|2631.0|8132.0|1563.0|2506.0|2135.0|0
24579|240000.0|2|2|2|34|0|0|0|0|0|0|122810.0|114408.0|97395.0|83314.0|73292.0|59270.0|10066.0|7255.0|3035.0|3030.0|3018.0|2012.0|0
3920|310000.0|2|1|1|47|0|0|2|0|0|0|131559.0|135970.0|121016.0|111214.0|101957.0|92805.0|17839.0|0.0|5000.0|4000.0|4000.0|3000.0|0
28517|150000.0|2|2|2|28|0|-1|0|-1|-1|-2|12272.0|4447.0|5228.0|1623.0|0.0|0.0|4447.0|1000.0|1623.0|0.0|0.0|0.0|0
9284|240000.0|2|1|2|28|-2|-2|-2|-2|-2|-2|8451.0|1419.0|37307.0|1086.0|1494.0|7724.0|1419.0|37307.0|1086.0|1494.0|7724.0|1101.0|0
5131|50000.0|2|2|2|36|0|0|0|0|0|2|94228.0|47635.0|42361.0|19574.0|20295.0|19439.0|2000.0|1500.0|1000.0|1800.0|0.0|1000.0|1
21711|20000.0|2|2|1|33|0|0|0|0|0|0|17287.0|13864.0|14534.0|9662.0|8091.0|0.0|1572.0|1242.0|1020.0|2000.0|0.0|0.0|0
29823|500000.0|2|2|2|48|-1|0|0|0|0|0|30252.0|47506.0|28171.0|26498.0|45212.0|35223.0|38009.0|28005.0|22000.0|33000.0|22000.0|10000.0|0
27857|30000.0|2|2|1|23|0|0|0|0|0|0|27141.0|28297.0|29012.0|29754.0|30211.0|29853.0|1900.0|1500.0|1200.0|1300.0|1500.0|1180.0|0
24013|500000.0|2|2|2|50|-1|-1|-1|0|0|0|588.0|2393.0|5306.0|5453.0|3221.0|1269.0|2393.0|5308.0|1000.0|0.0|0.0|1557.0|1
4642|30000.0|2|1|2|24|-1|-1|-1|-1|2|2|165.0|165.0|165.0|323.0|158.0|-1027.0|165.0|165.0|323.0|0.0|0.0|5527.0|1
23804|170000.0|1|2|2|24|0|0|0|0|0|0|108717.0|69632.0|56537.0|113576.0|138419.0|101452.0|8092.0|20121.0|100071.0|50122.0|6468.0|278311.0|0
20279|100000.0|2|2|2|34|0|0|0|0|0|0|104660.0|104108.0|102066.0|99186.0|97140.0|95123.0|4589.0|4516.0|3645.0|3649.0|3724.0|3236.0|0
22308|70000.0|2|3|3|49|2|0|0|0|0|0|92033.0|79841.0|80149.0|47735.0|48737.0|50225.0|3078.0|13489.0|7000.0|1771.0|2300.0|7600.0|1
17451|30000.0|2|2|1|23|2|2|2|2|2|2|26795.0|29654.0|28879.0|30892.0|30500.0|0.0|3300.0|0.0|2500.0|0.0|0.0|0.0|0
26841|230000.0|2|1|2|27|0|0|0|2|0|0|79108.0|70757.0|76049.0|68989.0|54450.0|39862.0|3187.0|7100.0|0.0|2700.0|2000.0|1572.0|0
1572|20000.0|1|1|2|38|0|0|0|0|0|0|15255.0|16507.0|16842.0|15151.0|16741.0|20540.0|5006.0|4015.0|2006.0|7137.0|18000.0|202.0|1
22412|50000.0|2|2|1|31|0|0|0|0|0|-2|47800.0|50725.0|53518.0|4199.0|0.0|0.0|3725.0|2364.0|2398.0|0.0|0.0|17324.0|1
1486|40000.0|2|2|1|30|0|0|0|0|0|0|39940.0|40581.0|40543.0|39943.0|38895.0|37726.0|2000.0|2000.0|2000.0|1400.0|1300.0|2000.0|0
5675|180000.0|2|1|2|28|0|0|0|2|0|0|99307.0|104403.0|110366.0|101550.0|98615.0|49730.0|6700.0|10605.0|0.0|4751.0|1754.0|0.0|1
17585|180000.0|2|3|2|27|-1|-1|-1|-1|-1|-1|3898.0|0.0|715.0|4079.0|0.0|213.0|0.0|715.0|6942.0|0.0|213.0|0.0|0
29079|130000.0|2|1|2|27|-2|-2|-2|-2|-2|-2|0.0|0.0|734.0|0.0|390.0|988.0|0.0|734.0|0.0|390.0|988.0|1990.0|0
20713|30000.0|1|1|2|24|2|2|0|0|0|0|16035.0|15493.0|16197.0|16669.0|16865.0|17199.0|0.0|1270.0|742.0|613.0|615.0|646.0|1
27919|100000.0|2|1|2|31|1|2|-1|-1|-1|-1|9311.0|5107.0|1647.0|3348.0|1458.0|1458.0|0.0|1647.0|3348.0|1458.0|1458.0|1677.0|0
18340|200000.0|1|1|1|34|-1|-1|-1|-1|-1|-2|5879.0|5884.0|5171.0|4598.0|-95.0|-2175.0|5884.0|5171.0|4598.0|0.0|0.0|0.0|0
15292|50000.0|2|2|2|25|0|0|0|-1|0|-1|4406.0|3732.0|0.0|4249.0|4865.0|2157.0|3000.0|0.0|4249.0|2065.0|2157.0|0.0|0
22400|20000.0|2|3|1|30|0|0|0|-2|-1|0|12304.0|17000.0|0.0|0.0|700.0|700.0|5170.0|0.0|0.0|700.0|0.0|0.0|0
4373|80000.0|1|2|2|26|1|2|0|0|0|-1|27897.0|24833.0|23331.0|21964.0|19664.0|2544.0|0.0|1527.0|1500.0|540.0|2544.0|2789.0|1
18443|120000.0|2|2|2|27|0|0|0|0|0|-1|57449.0|38254.0|23017.0|14440.0|4770.0|1595.0|1743.0|1640.0|1010.0|95.0|1595.0|0.0|0
4609|70000.0|2|2|2|26|2|2|2|0|0|0|71862.0|73594.0|71851.0|68539.0|49027.0|48969.0|3500.0|0.0|3100.0|1900.0|2000.0|1865.0|1
1710|270000.0|2|2|2|31|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
5576|260000.0|1|3|1|36|-1|0|0|0|0|0|154462.0|153799.0|77156.0|73658.0|70273.0|67100.0|7425.0|2795.0|2779.0|2947.0|3400.0|5000.0|0
24174|200000.0|2|2|2|26|0|0|0|2|2|0|105433.0|108408.0|116094.0|116289.0|112011.0|106313.0|5498.0|11084.0|3800.0|0.0|4005.0|2911.0|0
8963|180000.0|2|2|1|36|0|0|0|0|0|0|98736.0|96566.0|81166.0|72463.0|72189.0|70712.0|6025.0|5000.0|6800.0|5000.0|5000.0|5000.0|0
6625|110000.0|2|2|2|45|-1|-1|-1|0|0|0|836.0|9376.0|85924.0|33342.0|33193.0|32993.0|9376.0|85924.0|1167.0|1197.0|1180.0|1163.0|0
2256|230000.0|2|1|2|30|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
7556|50000.0|2|1|1|34|0|0|0|0|0|0|42980.0|44015.0|45284.0|46186.0|47440.0|48453.0|1731.0|2000.0|1655.0|2000.0|1800.0|2000.0|0
4253|100000.0|2|3|1|60|-1|-1|3|2|-1|-1|2178.0|4944.0|4709.0|2234.0|2267.0|2168.0|7300.0|0.0|0.0|2300.0|2168.0|2300.0|0
13093|140000.0|1|2|2|26|2|2|2|2|2|2|119424.0|116014.0|133567.0|129953.0|136283.0|139961.0|0.0|19500.0|0.0|10000.0|6000.0|5000.0|1
5403|50000.0|2|3|1|50|0|0|0|0|0|0|38499.0|39216.0|15554.0|8704.0|8904.0|4687.0|1743.0|1021.0|200.0|200.0|100.0|0.0|0
20544|200000.0|2|1|1|40|-1|-1|-1|-1|-2|-2|3266.0|390.0|11314.0|-71.0|-467.0|-863.0|390.0|11320.0|0.0|0.0|0.0|2000.0|0
15856|30000.0|1|1|2|25|-1|0|0|0|0|0|1581.0|2282.0|2964.0|3360.0|5038.0|4833.0|1046.0|1044.0|1072.0|1750.0|182.0|2000.0|0
9376|140000.0|2|2|1|49|-1|-1|0|-1|-1|-1|8280.0|3147.0|2421.0|5021.0|2646.0|6117.0|3147.0|2000.0|5021.0|2646.0|5541.0|0.0|1
24735|120000.0|2|2|2|23|0|0|0|0|0|0|118063.0|120851.0|120013.0|77539.0|77333.0|79113.0|4700.0|3538.0|3000.0|3000.0|3000.0|5000.0|0
1808|140000.0|2|4|2|26|0|0|-2|-2|-1|0|75000.0|0.0|0.0|0.0|51571.0|55731.0|0.0|0.0|0.0|51571.0|5001.0|3001.0|0
9426|20000.0|1|2|2|23|0|0|0|0|0|0|10478.0|11193.0|12207.0|14402.0|16399.0|20929.0|1193.0|1207.0|2402.0|2399.0|5000.0|0.0|0
29881|60000.0|2|1|2|32|0|0|0|0|0|0|59166.0|39328.0|38313.0|28660.0|31398.0|9966.0|2000.0|2300.0|1700.0|10000.0|1200.0|20000.0|0
22429|20000.0|1|3|2|41|1|2|-1|-1|-1|-1|9913.0|3261.0|1491.0|390.0|390.0|390.0|50.0|1491.0|2500.0|390.0|390.0|0.0|0
23368|60000.0|2|1|2|27|2|2|0|0|0|2|19341.0|19625.0|20347.0|21669.0|23005.0|22499.0|900.0|1342.0|1664.0|2000.0|0.0|900.0|1
18138|50000.0|2|2|2|28|0|0|0|2|0|0|43747.0|44488.0|47342.0|46326.0|46358.0|45283.0|1746.0|3600.0|0.0|1666.0|1559.0|1551.0|0
9762|90000.0|1|2|1|34|0|0|0|0|0|0|86371.0|85679.0|87036.0|88742.0|49148.0|48396.0|3073.0|3700.0|3374.0|1543.0|1405.0|1500.0|1
5066|20000.0|2|3|2|54|0|0|0|0|0|0|13543.0|14308.0|16856.0|18073.0|18773.0|19166.0|1300.0|2800.0|1500.0|1000.0|695.0|1000.0|0
460|100000.0|2|3|1|39|1|-1|-1|-1|-1|-1|-5.0|580.0|2207.0|630.0|540.0|0.0|585.0|2207.0|630.0|540.0|0.0|0.0|0
1991|50000.0|2|2|1|43|0|0|0|0|0|0|35268.0|34807.0|31071.0|30258.0|29579.0|28396.0|1600.0|1400.0|1500.0|1200.0|1500.0|1200.0|0
21558|140000.0|1|2|1|41|0|0|0|0|0|0|109326.0|111679.0|113921.0|114348.0|111382.0|112458.0|5600.0|5600.0|4500.0|4200.0|4500.0|4500.0|0
16119|200000.0|1|2|1|49|-1|0|-1|0|-1|-1|8143.0|39869.0|38685.0|22125.0|17778.0|24354.0|39100.0|38759.0|102.0|17868.0|25125.0|35031.0|0
15761|300000.0|2|3|1|32|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
9612|350000.0|1|1|1|30|-2|-2|-2|-2|-2|-2|51672.0|31250.0|29178.0|29180.0|52550.0|43538.0|13113.0|12110.0|15044.0|32244.0|40218.0|112406.0|0
27981|20000.0|1|2|2|57|0|0|0|0|0|0|20104.0|19887.0|19486.0|19501.0|19274.0|19703.0|3000.0|1500.0|1600.0|900.0|900.0|600.0|0
18594|80000.0|2|3|1|42|2|2|2|2|0|0|17511.0|20503.0|25917.0|19081.0|15200.0|13039.0|3600.0|6142.0|0.0|0.0|0.0|6439.0|1
10127|80000.0|1|3|2|27|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
20163|150000.0|1|1|1|36|-2|-2|-2|-2|-2|-2|2750.0|2424.0|27498.0|1213.0|26636.0|2547.0|2424.0|27498.0|1213.0|26636.0|2704.0|1800.0|0
28017|20000.0|1|2|2|40|0|0|0|2|0|0|29035.0|16391.0|18920.0|18180.0|19000.0|20000.0|4000.0|3500.0|0.0|2000.0|1000.0|0.0|0
2318|150000.0|2|1|2|52|0|0|0|0|0|0|126810.0|58955.0|29332.0|36796.0|19912.0|23126.0|5000.0|13003.0|15000.0|11000.0|10000.0|3000.0|0
7594|200000.0|1|1|1|39|0|0|0|0|0|0|91415.0|79928.0|23532.0|23632.0|12852.0|5799.0|20387.0|2023.0|5060.0|1549.0|3029.0|8419.0|0
5812|210000.0|1|1|1|34|-1|-1|-1|2|-1|0|330.0|330.0|660.0|330.0|660.0|330.0|330.0|660.0|0.0|660.0|0.0|330.0|0
18418|100000.0|1|5|3|44|2|2|0|0|0|0|40199.0|39218.0|35464.0|30456.0|29420.0|27102.0|0.0|2005.0|1700.0|976.0|2000.0|3000.0|0
29804|190000.0|1|2|1|43|0|0|0|0|0|0|83399.0|86010.0|87736.0|90373.0|91980.0|94502.0|4000.0|4000.0|5000.0|4000.0|4000.0|5000.0|1
11059|80000.0|1|3|2|38|0|0|0|0|0|0|7790.0|9123.0|10656.0|11474.0|13117.0|15899.0|1467.0|2000.0|1000.0|2000.0|3000.0|0.0|0
11368|20000.0|2|2|2|26|0|0|0|0|0|0|15700.0|16734.0|17549.0|17702.0|10400.0|0.0|1600.0|1400.0|1171.0|600.0|0.0|0.0|0
24248|330000.0|2|1|1|53|0|0|0|0|0|0|304922.0|292517.0|211831.0|153841.0|156866.0|155679.0|14000.0|7507.0|6000.0|6171.0|6000.0|6000.0|0
27732|170000.0|1|1|2|48|0|0|0|-1|0|0|6203.0|9932.0|-157264.0|166969.0|164040.0|166416.0|5079.0|0.0|332809.0|6000.0|6000.0|6100.0|0
15974|180000.0|2|1|2|28|-1|-1|-1|-1|0|-1|651.0|1883.0|651.0|2688.0|1000.0|2253.0|1883.0|651.0|2688.0|20.0|2253.0|9816.0|0
1312|20000.0|2|2|2|21|-1|-1|2|2|-2|-2|390.0|780.0|780.0|0.0|0.0|0.0|780.0|0.0|0.0|0.0|0.0|0.0|0
26619|50000.0|2|1|2|31|-1|0|-1|-1|-1|-2|12725.0|34526.0|12787.0|3995.0|0.0|0.0|30018.0|12787.0|3995.0|0.0|0.0|0.0|0
27449|50000.0|1|1|2|26|-1|-1|-1|-1|2|2|526.0|526.0|526.0|1913.0|1226.0|1752.0|526.0|526.0|1913.0|0.0|1052.0|0.0|1
14454|500000.0|1|1|2|28|0|0|0|0|0|0|92442.0|96905.0|111219.0|251573.0|300336.0|269964.0|7036.0|20042.0|150122.0|75182.0|11486.0|11162.0|0
6131|30000.0|2|3|1|55|1|2|0|0|0|0|30724.0|29278.0|30393.0|29785.0|30377.0|30155.0|0.0|1600.0|1585.0|1377.0|1155.0|2600.0|1
18216|20000.0|2|3|2|31|0|0|0|0|0|0|5556.0|3684.0|4298.0|3882.0|3563.0|3242.0|1028.0|1032.0|1000.0|72.0|369.0|0.0|0
3030|100000.0|2|2|1|41|2|0|0|0|0|0|71978.0|73715.0|74621.0|72567.0|77231.0|78780.0|3500.0|2800.0|3000.0|6000.0|3000.0|2000.0|0
19891|170000.0|1|1|2|29|0|0|0|0|0|0|175349.0|165527.0|147798.0|120811.0|117680.0|118907.0|5800.0|6520.0|5700.0|4300.0|4500.0|4500.0|0
7264|20000.0|1|1|2|23|1|-2|-2|-2|-2|-2|-348.0|-738.0|-738.0|-1518.0|-1518.0|-1518.0|0.0|0.0|0.0|0.0|0.0|0.0|1
13985|140000.0|1|1|2|29|0|0|0|0|0|0|29785.0|32140.0|34002.0|23567.0|24377.0|4327.0|4000.0|3000.0|3000.0|1000.0|1000.0|2000.0|0
27313|190000.0|2|1|2|27|0|0|0|0|0|0|72656.0|38054.0|39410.0|38288.0|39276.0|36885.0|2000.0|2000.0|1500.0|1500.0|1300.0|1302.0|1
24212|240000.0|2|1|1|40|1|-1|-1|-1|-1|-1|0.0|9965.0|4100.0|4100.0|4100.0|4100.0|9965.0|4100.0|4100.0|4100.0|4100.0|4732.0|0
